a1_Throughput,a1_Angular_Distance,a1_Euclidean_Distance,a2_Throughput,a2_Angular_Distance,a2_Euclidean_Distance,a3_Throughput,a3_Angular_Distance,a3_Euclidean_Distance
1.5999999999999999,137.07775889273643,0.9404977792183147,2.2012312238962997,0.7861205994986449,1.2150692191545998,1.7710539928874272,271.93253401706806,0.9943638217671601
1.5999999999999999,136.91554248561624,0.9543114074749661,2.1767089554501293,0.27966740020360703,1.1709190619430185,1.7589434274524574,270.7034429859714,0.9895164478188074
1.5999999999999999,137.32785813714997,0.955127388265989,2.149647967809673,0.9627575822502195,1.1408051231710572,1.7521025540019406,270.12802531659145,0.9786587350971602
1.5999999999999999,136.87675002138326,0.9812366450071909,2.1318601768042877,0.5002249415571214,1.1079733632834572,1.7513245207742163,269.86212495542145,0.990978725976849
1.5999999999999999,137.12881215928178,0.9478249974461318,2.1047442258417193,0.4393504867591105,1.067406087826996,1.7498031308791593,269.54024473771454,1.0023249019704485
1.5999999999999999,136.33046707089773,0.9429996568980379,2.0896540873588316,0.23236831255815105,1.0427775309314524,1.7421662129315003,268.78431290730225,0.9983931946555387
1.5999999999999999,136.14350286428788,0.935669023431567,2.0827920647667004,0.4393301843135191,1.03536645439436,1.7393162104958648,268.41434856218444,1.0038266766697181
1.5999999999999999,136.39442112808194,0.9393986515551763,2.0575088239692043,1.8342865156957942,1.015873274877017,1.7380011012422243,268.34470669120316,0.9983003836689562
1.5999999999999999,136.62169450266595,0.9494345813672026,2.0602414986990083,2.22982854870628,1.0251354628410176,1.7313872047572434,267.7923100205752,0.9861321513783232
1.5999999999999999,136.97060528389375,0.9511104763077735,2.0559560220481305,2.1988768035798216,1.0183188851084115,1.7161483640645048,266.2965204547293,0.9741316785522678
1.5999999999999999,136.87249085258725,0.9430794151502075,2.039709609866357,3.005229234693104,1.0046331702998479,1.72793100342666,267.50332495188286,0.9794329527969273
1.5999999999999999,136.2109487046414,0.9509225466729347,2.027587650324767,4.041856745756547,1.0003503861770184,1.734626439925168,268.06998709801553,0.9916270872885937
1.5999999999999999,135.99628804527532,0.9597701666568795,2.0242174080912694,4.634166059818028,1.003536267407771,1.7331402566540275,267.8931096930202,0.9931717092801158
1.5999999999999999,135.67461827073214,0.951469017367428,2.021448312661291,5.871036869574027,1.0176254163171872,1.7272577773785267,267.3621238593777,0.9852153604868045
1.5999999999999999,136.40853700303074,0.9387786655000306,2.0152118819433618,6.195664917296085,1.0127143513639179,1.7329668002244063,267.7986751054899,0.9994968699461607
1.5999999999999999,136.2769062282129,0.945159972134167,2.003176100047071,7.04872221653153,1.0067904320028958,1.7320809343888393,267.7120965546851,0.99892423410697
1.5999999999999999,134.68481093820418,0.9493626865640057,2.005170959728683,6.935361648687831,1.0082134630841433,1.7397399382938747,268.7386240866025,0.9822288317390051
1.5999999999999999,135.60035825206876,0.9444915801821084,2.0101104881260907,7.14707694697762,1.019661500049962,1.740500584115369,268.78588471352884,0.9848101958807994
1.5999999999999999,135.87161406814624,0.9444117774703118,2.009694643841483,7.740786931279615,1.028874853651191,1.7391692270720727,268.53895308689016,0.9927672732018262
1.5999999999999999,135.33737938676268,0.942865623731325,1.9995815133819148,8.612197690662185,1.0267297983285373,1.7384130939451963,268.6768399078296,0.9761642752785589
1.5999999999999999,136.51208978486318,0.9655293940351419,1.9958353066312475,9.118655557664681,1.0262257257902971,1.7345202529857302,268.0861026365548,0.989422575458476
1.5999999999999999,135.64812588942357,0.9494330051938588,1.998686527083386,9.180658080421438,1.03461699102454,1.741451336819287,268.6964241896113,0.9993369106931865
1.5999999999999999,136.18677731395314,0.9486357098267978,1.9966842720890967,9.144517796013702,1.0288536774410277,1.740481634327286,268.534141249455,1.0040483857749314
1.5999999999999999,136.44852897536896,0.9589756344277421,2.00975062816402,8.47634685007614,1.0417649021164543,1.7365983445702335,268.2166402444586,0.9966694793306408
1.5999999999999999,136.33164905892806,0.9584269873145602,2.000988302683923,9.139394812804085,1.0389029717374103,1.7349350241337274,267.92402446129955,1.0063491635848558
1.5999999999999999,136.4714244636889,0.9648035848798285,2.014302387528444,8.556791132877436,1.050870984593053,1.7342884466583457,267.84743263263516,1.0071069550874308
1.5999999999999999,136.52136723478344,0.9643671720745642,2.01980294817133,8.438499941595865,1.0579936769463052,1.7293176476986878,267.4725943349025,0.9944676077136297
1.5999999999999999,135.4018666331208,0.9463609660243727,2.0173458653508467,8.781902366800637,1.0601383092687429,1.7401696861632052,268.62084487251116,0.9946657554702598
1.5999999999999999,134.59929995575237,0.9547570257941096,2.010401213384557,9.34808280007195,1.058875284110916,1.7362458258399143,268.07941002636625,1.0048421896429653
1.5999999999999999,134.1142507235371,0.9400946140443264,1.9967209591502482,10.21318132517689,1.0489004380055433,1.7381588248364797,268.21668353930653,1.0100550359817628
1.5999999999999999,133.3158956406587,0.9636275002015064,1.99690391626923,10.89255037581404,1.0628444085969213,1.7375823805851103,268.16562137627545,1.0092977108434529
1.5999999999999999,133.21483933279188,0.966999733479956,2.004478497571765,10.271914036791486,1.0665012358384693,1.7341563640637674,267.8677909278324,1.0042095679507912
1.5999999999999999,133.50370932330566,0.9788854873080746,2.002904602480751,10.772039154789695,1.0738088575047902,1.728023927970396,267.19527145733053,1.0069163075624414
1.5999999999999999,134.25356059912883,0.9633486477134007,2.019188032734312,10.49013183689243,1.0969056473766818,1.7320844662646702,267.51886597328735,1.0157666274447734
1.5999999999999999,134.08681117385208,0.9704512681553316,2.018302065959163,9.855942158365849,1.0824108553587706,1.7339310561095287,267.7484557178351,1.0124130942699592
1.5999999999999999,133.76308775507226,0.9736224972717024,2.0241626533266173,9.422927146583106,1.084024971147648,1.7306044027869008,267.43773525972415,1.0092979267136313
1.5999999999999999,134.60352801407907,0.9425242158370145,2.0244503254520634,9.080443730419233,1.07787696791085,1.7306244916942533,267.5533447095159,0.9993770469778875
1.5999999999999999,135.24269791798207,0.9551997931165066,2.0108110868705116,10.277960141189283,1.077749160500177,1.723671544212234,266.8630988918784,0.9956243284104056
1.5999999999999999,134.6800717551007,0.9594535718061951,2.023030281484859,9.729580934807416,1.088131021485851,1.7352948324862798,267.9629090045823,1.006246865630119
1.5999999999999999,134.61202760245283,0.9346402685838447,2.014127744232735,10.307992870621945,1.0841988589978528,1.737393818050447,268.3072623474549,0.9961593897026793
1.5999999999999999,135.5193516842329,0.9296206514709286,2.0190998912052276,10.20110830588709,1.0907787507992441,1.7353998968854887,268.13799467344626,0.9927722594916473
1.5999999999999999,135.67246539910798,0.9281419129662064,2.0121933365399958,10.734937997954091,1.0895747879801936,1.7361252963876042,268.09038561635725,1.0028882225306428
1.5999999999999999,136.35757116916443,0.9455234550840559,2.008794875980864,11.292507717923286,1.0953004435188611,1.731413600759389,267.84416005989567,0.9821538259676937
1.5999999999999999,136.4231805354284,0.9572229548768978,2.02629252900988,10.298562167884427,1.1054970993031998,1.7335475739876156,268.0037006745067,0.9877053054408982
1.5999999999999999,136.67337444078908,0.9489056735889009,2.0381604959275363,9.49910563060962,1.1098284616546217,1.7328282835081439,267.9858210759529,0.9829705426704978
1.5999999999999999,136.7594202151093,0.9508654453444872,2.0446966447957533,9.347679311240483,1.118107991280732,1.7288826903156578,267.68942345041376,0.9726516806767815
1.5999999999999999,136.62662949378495,0.9379076198965859,2.040490979279051,9.470298243348964,1.113298088728994,1.7317119831419066,267.9695873824957,0.9747378399990022
1.5999999999999999,136.92505459904294,0.9450307425891361,2.053718475302072,8.61341902716407,1.1188759151626924,1.7312981529130034,267.9935855477669,0.9693671939861823
1.5999999999999999,137.56593300443205,0.943477622630578,2.0523928624828587,8.822944947170583,1.120782761517467,1.7322471391094285,268.09023100579327,0.9698833391697986
1.5999999999999999,137.10153626029359,0.9510828162871321,2.0504704732475134,8.721941405166774,1.1154685048104391,1.7453234962988216,269.3243613531333,0.9834086360606336
1.5999999999999999,136.7725683829524,0.9639476618435278,2.0471234118476134,9.20206785582917,1.1193492236423515,1.7415945349713091,269.02239218900684,0.9761361969771376
1.5999999999999999,135.96730277942902,0.9526359899982797,2.051342033966577,8.920352238773887,1.1209329997343307,1.733439821799632,268.1537937358975,0.9749638405208455
1.5999999999999999,135.65835700490607,0.9493513133400978,2.04212190195451,9.444382075891724,1.1156074691803757,1.7385198421186585,268.54786053817725,0.9867380066144604
1.5999999999999999,133.99546501158102,0.9581613102236197,2.0426682830043807,9.236164194737,1.1123233996021036,1.7321270230932715,267.91013602734955,0.9830056156328382
1.5999999999999999,133.6250286750983,0.9527546677639745,2.0458874627947115,9.17903725601775,1.1167410442169672,1.733639802240944,268.0665481846668,0.9834757827260309
1.5999999999999999,133.304685441919,0.9483449343929253,2.0519676716396935,8.756827215748785,1.1187296588348372,1.7309059442051935,267.83775050796396,0.9782832916336598
1.5999999999999999,134.28511363025166,0.960113856415073,2.05355087221192,8.640595647521309,1.1191286209680036,1.7288967137259867,267.4438823120545,0.9931088663655099
1.5999999999999999,134.47522864255154,0.9653381902236431,2.0500601942328176,8.537440407399572,1.1111311511526274,1.7260213635913921,267.1650851645379,0.9908523801813283
1.5999999999999999,134.75375802429824,0.9699310105802063,2.0443832937615847,8.408333905390236,1.0989757807025227,1.719224549346879,266.5498389759357,0.9811484250349667
1.5999999999999999,135.13866003731493,0.9542320583984509,2.048710677248555,8.423990464568078,1.1066248420135438,1.7223224757285147,266.8303050913579,0.9856788546583237
1.5999999999999999,135.24426703289464,0.9637743370659331,2.0430835142437287,8.206991837469332,1.092949687980806,1.72235469973693,266.989570105609,0.9720741598173044
1.5999999999999999,135.27025124103744,0.9513866741744867,2.0353527303208256,8.958745314263808,1.0942130384352047,1.7128411910213206,266.0121498839463,0.9674020115642646
1.5999999999999999,135.2845634678307,0.9547929949997398,2.0356485388752765,8.912162300095076,1.0938130157217467,1.715289197870397,266.2386727942023,0.9709391801144154
1.5999999999999999,136.47099480742634,0.9578350715191234,2.028502472434443,8.67047801590752,1.076999345244542,1.7206845924993817,266.68890387942395,0.9826876031982704
1.5999999999999999,136.81857937538746,0.9602429207786758,2.013079356446859,8.824107156412083,1.0536777686435574,1.7302912501755796,267.6477859091847,0.9884045382654383
1.5999999999999999,137.86337802525543,0.9550116002101184,2.0027759555911735,10.416091116994153,1.0663807932260652,1.7376326607144528,268.30133798059416,0.9986540544266678
1.5999999999999999,136.2836705973143,0.9641110497027862,1.9993772193794244,10.270780793313179,1.0569899991684764,1.7301295388952957,267.7366730420246,0.9796885516198202
1.5999999999999999,136.56461383210092,0.9726280437520061,2.001924704127868,10.19661809383041,1.0605390005784756,1.7374115302207906,268.49378823884433,0.9817807215890327
1.5999999999999999,135.81414085926662,0.9675559939309651,2.0107821425811454,10.311223141166295,1.078369770971429,1.7395389893334476,268.89084213852453,0.9695014749934154
1.5999999999999999,135.1645184171789,0.9736953439820606,2.003756704202792,10.77902167729195,1.0754671399922013,1.7445108746164775,269.1620918798365,0.988809463608953
1.5999999999999999,135.00727006454144,0.9645973965449566,2.006942148230769,10.938910346494879,1.0844624315288918,1.7364256335333494,268.3872226712531,0.9818137407822739
1.5999999999999999,135.46639823408822,0.9682271222190956,2.0006203170150965,11.83961793541016,1.0923293268592003,1.7370378865094773,268.3116532420946,0.9928097170190522
1.5999999999999999,134.89754437198428,0.9616395431416299,2.0042062033429087,11.832822486812233,1.0987472118258126,1.7263315738700036,267.2702798938898,0.9846110373464102
1.5999999999999999,134.6931476387706,0.9708739967005112,2.0046392283562913,11.324045441558212,1.0884673447000026,1.727036510419133,267.3991858145313,0.98009883533862
1.5999999999999999,134.93568794332805,0.9648525635585024,1.9978955861011294,12.006782974977739,1.0890805244573405,1.7337549862261725,268.0865756971091,0.9828692903161511
1.5999999999999999,134.29862445536332,0.9663229574802559,1.9980591885021675,11.961144987753073,1.0885274265225018,1.7250591614769495,267.34053786107336,0.9672764855878611
1.5999999999999999,134.41997300313773,0.9664723760764334,1.999706071973792,12.188071922757217,1.0981144729186056,1.727924021480606,267.50404751611256,0.9793111826535614
1.5999999999999999,135.35102621617784,0.9720324650472738,2.006663509762027,12.21317465874489,1.111841066220852,1.731739577084132,267.76666055829446,0.9913311798140533
1.5999999999999999,135.6519217569197,0.954899338766279,2.0160252600827477,12.206304041927808,1.1290900100077446,1.743686724638179,269.04359908152736,0.9910366744009201
1.5999999999999999,136.5036731624342,0.9575052192944901,2.017134996457487,12.46382690440521,1.1372603260436818,1.7417308286711057,268.72732958670406,0.9992332146347813
1.5999999999999999,136.3426800359236,0.9482663925937654,2.0049224120963847,12.675557823526276,1.1193296309373328,1.7432908149306936,268.5935296525614,1.0229093053328773
1.5999999999999999,136.17112296655955,0.9442893552672692,2.0052178683359547,12.874073866322988,1.12460317294144,1.7399601517706158,268.2787465536364,1.0204914344694436
1.5999999999999999,136.61236503620637,0.9376709737772716,1.9975048518220042,13.268456298096396,1.1170484385732422,1.7409744402547602,268.17950724804865,1.037992347691805
1.5999999999999999,138.0353872223384,0.9456518220644371,2.001803571520645,12.862716498571103,1.1178768634971787,1.7346711875477543,267.5709631927481,1.0351875489618905
1.5999999999999999,137.7113725432588,0.9426124737438969,2.0117587178303595,12.38835693191777,1.1253935402122595,1.7265070672568144,266.8546280702995,1.0241702325333046
1.5999999999999999,138.53601103422704,0.9413208373303023,2.0090877155735285,12.625387010689792,1.1259781628160683,1.7141530474353366,265.57601707493455,1.0260023248810182
1.5999999999999999,137.83542552076858,0.9368133435485291,2.0016449739180757,12.50745741508183,1.1092639132734825,1.7136548774013491,265.50489736852404,1.0283219630699332
1.5999999999999999,137.7431876688712,0.9367186021696958,2.0029045423967546,12.022263647095201,1.1005713480067798,1.7060919526161236,264.7483344422301,1.0270143023473957
1.5999999999999999,137.53349533220432,0.9459307841771345,2.013919131310857,11.888742375171375,1.1178568785678362,1.7068283920379521,264.86175942877117,1.022271666028433
1.5999999999999999,137.7926040689685,0.9479901553519119,2.018423748465774,11.633743588000527,1.1203574236908727,1.7167238389179877,265.9259431951465,1.0165386361521263
1.5999999999999999,138.41815561367673,0.9434926386490935,2.010970104437291,12.063541678712966,1.1163980076535909,1.709242059768581,265.1932556384734,1.0123987806908707
1.5999999999999999,137.86172452343533,0.9523955426877361,2.01345069337671,11.517509578123509,1.1086662587468639,1.7091832402304852,265.3109337330609,0.9986604475006275
1.5999999999999999,136.72585237070325,0.9615620279541038,2.014950970062274,11.014647897307839,1.1004294608673277,1.7113917546883122,265.5753832003169,0.9951614876883247
1.5999999999999999,136.41740297478282,0.9484334582718794,2.0135156687564573,11.645314768000958,1.1116269436298354,1.7161853541050995,266.07492407405954,0.9956037622058865
1.5999999999999999,135.8935326412709,0.9719924902159394,2.01756496644406,11.78140539531762,1.1221293474405376,1.711829629239323,265.7201786255183,0.9850977931815906
1.5999999999999999,135.63830163395426,0.9746385802357498,2.0187977635611483,11.977669110271677,1.1289158157593369,1.7086467377467323,265.39042706111786,0.9842493390943403
1.5999999999999999,136.0091536290587,0.9635593128304025,2.0132788197007825,12.504267263218821,1.1309801357659517,1.7075114830039886,265.30549099692246,0.9805333593944113
1.5999999999999999,136.29532043853743,0.959006295850587,2.0148909265684454,12.578536708667457,1.135785943555406,1.723088787793389,267.0112015610458,0.9770088530916758
1.5999999999999999,136.72545555960914,0.9419178837800417,2.0203334596116473,12.030743400132451,1.132999070586784,1.72994080125872,267.6105542926255,0.9883953366369347
1.5999999999999999,137.15108461816658,0.9589281660931452,2.016409199451995,11.700348274212388,1.118166287184318,1.7353540197542388,268.1667037651249,0.990084556999671
1.5999999999999999,136.9567220750381,0.9551503581400614,2.018459760165537,11.635615542873893,1.1204657367804007,1.7554641968862434,270.15630508522224,1.0012053552182916
1.5999999999999999,136.52559423059495,0.9410525805814037,2.0299286609718417,11.166347867276329,1.1308332727003048,1.7515184188645225,269.50662554269564,1.0181427772008704
1.5999999999999999,136.910327266987,0.9548523342758491,2.0297944853733063,10.573817564248884,1.1175684141348359,1.7424253501939087,268.46248066511293,1.0263933981475866
1.5999999999999999,136.9161406945591,0.9719932954665176,2.035495905361402,10.477713254952278,1.1256786812930422,1.7399812927072171,268.18911641946147,1.0283184187136114
1.5999999999999999,135.81513427142102,0.9716384835708741,2.039173187026864,9.799505125817404,1.1177844192714808,1.7262484245554373,266.863130934534,1.0207741328831217
1.5999999999999999,136.16861664699445,0.9607801262429343,2.0466690304171964,9.54341071678084,1.1255836307885307,1.729148080554065,267.1567265744525,1.0211927390484883
1.5999999999999999,135.8445262052744,0.9444590440928871,2.0459406092890786,9.649899943392825,1.1265313557847807,1.7300532179512809,267.1164431836169,1.0338483896946313
1.5999999999999999,136.43394597268605,0.9547808080591059,2.0404699082391233,9.160665074810026,1.1070049393296313,1.7286835012278945,266.925188312343,1.039035331506179
1.5999999999999999,136.61860498673923,0.9472713175356323,2.037995245248512,9.35964449510817,1.106716611413468,1.7174465007582367,265.92265528775914,1.024787193127
1.5999999999999999,136.46323543330595,0.9481510017776914,2.032135010778206,9.771181722297285,1.10486548203814,1.70999184583651,265.29282940929875,1.0099007918597067
1.5999999999999999,136.32718885267536,0.9416891415790271,2.022845289147961,10.272314299067602,1.0988523749343282,1.720656508217481,266.202687226791,1.0297771630606245
1.5999999999999999,136.3305397828658,0.9602859020865053,2.0364406956489187,9.82163331290883,1.113448534562538,1.710572471389351,265.14229852580235,1.0342831815913505
1.5999999999999999,135.74505846139755,0.9605445000684167,2.04159343044485,9.001493937035548,1.1057724302687508,1.7146815090124028,265.60377305980285,1.0289276726665049
1.5999999999999999,135.60800804666837,0.9451595420761486,2.0363634778870114,9.317887868601076,1.1030502418701746,1.7085582056993323,265.08288660734473,1.0170099021421797
1.5999999999999999,135.19788967814543,0.9436310823784881,2.0463402273851257,8.838267018924284,1.110693002234226,1.7079317255543405,265.0207514894496,1.0167607703330412
1.5999999999999999,136.37101564364946,0.957419577494719,2.052406294843048,8.517990154540996,1.114750548073505,1.711516812439894,265.4443553380913,1.0105780078759419
1.5999999999999999,135.8121173332189,0.9385177967219719,2.0506948035479735,7.963222429241682,1.1011721449292664,1.7110296612250933,265.4863410594994,1.00055107536575
1.5999999999999999,135.60882604515882,0.9608978699388157,2.056668214697378,7.878882481775236,1.1096177600763297,1.7102609994475761,265.4120716400957,0.9999051832903257
1.5999999999999999,134.9678177523519,0.958063429691877,2.053893100944692,7.961752942975465,1.1065241586287506,1.7174105796212198,266.18221839484795,0.9977165523187266
1.5999999999999999,134.97148810883425,0.949270214797829,2.045822197576286,7.869489903517433,1.0912427611265836,1.7187209648010837,266.4493263497443,0.9854455324983468
1.5999999999999999,134.64813894534012,0.9544627167563138,2.044299615192007,7.545508498529557,1.0827691783235702,1.7147926108852956,266.2248670817407,0.9672921621300774
1.5999999999999999,134.32971451501317,0.9389999447203329,2.032794204343074,8.384069665238997,1.0789012045705821,1.7164427681958092,266.4542871564659,0.9628206107579363
1.5999999999999999,134.573515887873,0.9356751684560752,2.0287194044636028,9.071388505721188,1.08502288859362,1.724378460378538,267.04200180075634,0.9863319332707037
1.5999999999999999,134.8514572315392,0.9604553897210206,2.0360140578714137,8.822040918854384,1.0926905351374159,1.7215110118331598,266.8017585238503,0.9805053166384063
1.5999999999999999,133.67711963964143,0.9600029993383763,2.0346570073636907,8.81916752844728,1.090316127398644,1.725525981200564,267.1495262891557,0.9876154120011844
1.5999999999999999,133.77757308675757,0.949929002547067,2.0260822597892125,9.444108638352532,1.0877619300360766,1.7270794312487672,267.37174625421846,0.9827885958808398
1.5999999999999999,133.2589236987327,0.9496609808320857,2.0175376672754717,10.39903766997736,1.0920891465131333,1.727093565692285,267.2404207598497,0.994199683131814
1.5999999999999999,132.94049141557025,0.9452630900742843,2.02409277071008,9.690732029896765,1.0892049385081832,1.7192451824682253,266.3139515446945,1.0036383428317452
1.5999999999999999,134.6201995109908,0.9467131954948306,2.0151418016060174,10.33353120952114,1.0865087259136228,1.7221044528605591,266.5627679027201,1.008415871410592
1.5999999999999999,134.3415439210031,0.953433439751204,2.0191929400208477,9.94764747538943,1.0858029409616965,1.719204454521618,266.2500970357928,1.0095528711581
1.5999999999999999,135.55597553307683,0.9625174910214207,2.007628506502187,10.304816854139858,1.0726914376012973,1.7238410817531131,266.59691770551484,1.0226601794214005
1.5999999999999999,135.49050264984146,0.9685012850422546,1.9979750793829019,10.889172837214346,1.0656336666130894,1.7290539879612257,267.015648311927,1.0337916781569807
1.5999999999999999,134.7245879753968,0.9602144201690783,1.9991058434627225,11.362346099600472,1.0784856421344444,1.7207318429955936,266.0695451221491,1.0450466760399513
1.5999999999999999,134.4494832832238,0.9578488794592617,1.9981234313461682,12.104365480569015,1.0918658808390989,1.7180971257805777,265.9886082077845,1.024832853110777
1.5999999999999999,133.77497365037016,0.9610983560896204,2.005009285091293,11.900866430118185,1.1017323489835071,1.7172456300647927,265.9726407961875,1.0172729972938135
1.5999999999999999,134.71807266898145,0.9594721461877141,2.018240405984364,11.618107764286094,1.1196684824113177,1.7112677290027194,265.3839587071903,1.0144240711016888
1.5999999999999999,134.5769099526159,0.9416742720901597,2.014868106016933,11.507082114861817,1.1110198117673813,1.717224876993207,265.9950486795217,1.014701125189947
1.5999999999999999,134.8246667049484,0.961235199249716,2.0245539448466965,11.289808084461356,1.1238250155455316,1.7252961892810394,266.9270898084494,1.0054048228484398
1.5999999999999999,134.9193845104964,0.9645511390534731,2.0144951699753415,12.033785479420544,1.1222418870706414,1.7261413083681705,267.1674578314824,0.9917588802960343
1.5999999999999999,134.96244414130814,0.9706707895849708,2.02164335675718,11.851724048183371,1.1312654886842866,1.7247790583438674,266.99257806331383,0.9944855602466581
1.5999999999999999,133.8717816062342,0.9665977660769115,2.0133335675448034,11.90357897298054,1.1171147627145632,1.7341593453568278,268.07903431966514,0.9869070688066249
1.5999999999999999,133.35276733170667,0.9749982060502222,2.014468218030534,12.09952872108255,1.1237095513464193,1.7234146684528175,266.75893856524954,1.0027516453868281
1.5999999999999999,133.67223547646927,0.9595279994303837,2.0314353784549617,11.369638049232947,1.1381859853484,1.7178729471904934,266.24360824949827,0.9964645140578593
1.5999999999999999,133.15300793402173,0.9672359067228868,2.0355908189583825,11.238872647388291,1.1427904799787225,1.7178626087892326,266.1878806930597,1.0018284725859228
1.5999999999999999,134.20571882575825,0.9592266524329722,2.0467546892142385,9.860918739226747,1.132416801138705,1.727682619369879,267.2491868627792,0.9988955821445448
