a1_Throughput,a1_Angular_Distance_from_target,a1_Euclidean_Distance_from_target,a1_Upstream_Throughput,a1_Beta,a1_Rho,a1_Acceleration,a1_Speed,a1_Position,a1_Heuristic,a1_Angular_Distance_from_a2,a1_Angular_Distance_from_a3,a1_Angular_Distance_from_a4,a2_Throughput,a2_Angular_Distance_from_target,a2_Euclidean_Distance_from_target,a2_Upstream_Throughput,a2_Beta,a2_Rho,a2_Acceleration,a2_Speed,a2_Position,a2_Heuristic,a2_Angular_Distance_from_a3,a2_Angular_Distance_from_a4,a3_Throughput,a3_Angular_Distance_from_target,a3_Euclidean_Distance_from_target,a3_Upstream_Throughput,a3_Beta,a3_Rho,a3_Acceleration,a3_Speed,a3_Position,a3_Heuristic,a3_Angular_Distance_from_a4,a4_Throughput,a4_Angular_Distance_from_target,a4_Euclidean_Distance_from_target,a4_Upstream_Throughput,a4_Beta,a4_Rho,a4_Acceleration,a4_Speed,a4_Position,a4_Heuristic
13.913006262758929,349.47596230453775,0.5558965942961251,0.0,0,0.0,[-0.00914105  0.00993821],[ 0.08809436 -0.07283509],[4.9534545 5.6015334],0.0666666666666667,22.258696185724602,30.18104213881668,95.61791612164387,21.030556770559528,11.734658490262348,3.3496294524993124,0.0,0,0.0,[ 0.07978483 -0.02213857],[0.02314886 0.3       ],[2.220378  4.8187537],0.03402201145137221,7.922345953092076,117.87661230736848,16.002437849107334,19.657004443354424,1.693685103107762,0.0,0,0,[-0.0055235  -0.01091625],[0.15236719 0.10732826],[3.9050174 4.9302635],0.042663058767945045,125.79895826046055,12.0,253.85804618289387,1.0097313069931768,0.0,0,0.27801809237082603,[0.01562575 0.02016744],[-0.08606097 -0.17484349],[5.7807236 6.4699235],0.0666666666666667
13.498323803029045,355.27643701234217,0.46918577952777774,0.0,0,0.0,[-0.00876282  0.0091005 ],[ 0.07895331 -0.06289688],[5.0324078 5.5386367],0.1,11.960408301041923,22.82354896022173,99.74027771324381,23.369874423152925,7.236845313384094,3.2021974646979063,0.0,0,0.0,[ 0.0729114  -0.03982947],[0.1029337  0.27786145],[2.3233116 5.0966153],0.042398571888853764,10.863140659179805,111.70068601428571,15.788895380822384,18.0999859725639,1.5235293323078982,0.0,0,0,[-0.00847154 -0.01070823],[0.14684369 0.09641201],[4.0518613 5.0266757],0.06666666666666668,122.56382667346551,12.10914693637832,255.5361592990984,0.8419321873310744,0.0,0,0.24976895739584534,[0.0142768 0.0189812],[-0.07043523 -0.15467605],[5.7102885 6.3152475],0.0666666666666667
13.133738113297959,2.1845913355919038,0.39769084981825004,0.0,0,0.0,[-0.00532645  0.00987816],[ 0.07019049 -0.05379638],[5.102598  5.4848404],0.1,0.9693380250945438,14.301326156452888,104.96369822227354,24.992112333839284,3.1539293606864476,3.005395479091941,0.0,0,0.0,[ 0.06317877 -0.0535526 ],[0.17584509 0.23803198],[2.4991567 5.334647 ],0.042398571888853764,13.331988131358344,105.93303624736808,15.519030405753787,16.48591749204479,1.3659204232980824,0.0,0,0,[-0.00799607 -0.00923784],[0.13837215 0.08570378],[4.190233  5.1123796],0.06666666666666668,119.26502437872642,12.171074042807085,257.22089311331837,0.6968125475844763,0.0,0,0.22119289115692,[0.01191878 0.0184926 ],[-0.05615843 -0.13569485],[5.65413   6.1795526],0.0666666666666667
12.80850906577352,10.073906207378911,0.3377446797563829,0.0,0,0.0,[-0.00550088  0.00822904],[ 0.06486404 -0.04391821],[5.1674623 5.4409223],0.1,10.470690069288878,4.705468362031809,111.13090064498954,25.499876370440283,359.60321613809003,2.7618855898852397,0.0,0,0.0,[ 0.04944224 -0.07248062],[0.23902385 0.18447939],[2.7381806 5.5191264],0.042398571888853764,15.176158431320687,100.66021057570066,15.209111130997229,14.77937456941072,1.219745855244847,0.0,0,0,[-0.00972583 -0.01073876],[0.13037609 0.07646593],[4.320609  5.1888456],0.06666666666666668,115.83636900702135,12.191321997265014,258.9430055623894,0.5729866866723545,0.0,0,0.19178536521714235,[0.00866255 0.01895772],[-0.04423965 -0.11720224],[5.6098905 6.0623503],0.0666666666666667
12.520027269682883,19.13220945003303,0.2891452792477421,50.08010907873153,1,0.0,[-0.0070366   0.00781359],[ 0.05936316 -0.03568917],[5.2268257 5.405233 ],0.1,22.16690755003134,6.080964872990194,118.22925922445478,24.696244465894,356.9653019000017,2.4768267461189692,98.784977863576,0,0.0,[ 0.03310452 -0.07795075],[0.2884661  0.11199876],[3.0266466 5.631125 ],0.05330280869104399,16.085942677041146,96.06235167442344,14.91500585046991,13.051244577042837,1.0868146891676647,59.66002340187964,0,0,[-0.00815273 -0.0106361 ],[0.12065025 0.06572717],[4.4412594 5.254573 ],0.06666666666666668,112.14829435146459,12.190861225177677,260.90295022557825,0.4700175102075167,48.76344490071071,0,0.1581072239723885,[0.00780917 0.01580996],[-0.0355771  -0.09824453],[5.574313  5.9641056],0.1
12.273054217920565,29.044572220193515,0.25261601763370534,49.09221687168226,1,0.0,[-0.00485443  0.00629647],[ 0.05232656 -0.02787558],[5.2791524 5.3773575],0.1,33.434047297577024,17.671333345929952,125.99749872266193,22.70497148267529,355.6105249226165,2.15811286672922,90.81988593070116,0,0.0,[ 0.01559426 -0.064116  ],[0.3        0.03404801],[3.3482172 5.665173 ],0.05330280869104399,15.762713951647072,92.5634514250849,14.67475671167347,11.373238874263564,0.9651964753451789,58.69902684669388,0,0,[-0.01166582 -0.0087617 ],[0.11249753 0.05509107],[4.5537567 5.309664 ],0.06666666666666668,108.32616537673198,12.174353892625573,263.0470734975316,0.38449857629953677,48.697415570502294,0,0.1210538388320672,[0.00735343 0.01229608],[-0.02776792 -0.08243457],[5.546545 5.881671],0.1
12.056554415703806,39.7552374272924,0.22551945269238063,48.22621766281522,1,0.0,[-0.00586939  0.00307366],[ 0.04747213 -0.02157911],[5.3266244 5.355778 ],0.1,43.96342702143875,30.088306748180855,134.54986109683972,20.36203237916732,355.79181040585365,1.8411523037553963,81.44812951666928,0,0.0,[-0.00510996 -0.04917984],[ 0.3        -0.03006799],[3.6638114 5.635105 ],0.05330280869104399,13.875120273257892,90.58643407540097,14.44079506186754,9.666930679111545,0.8575890691718732,57.76318024747016,0,0,[-0.00877237 -0.00639501],[0.10083171 0.04632937],[4.654588  5.3559933],0.06666666666666668,104.46155434865886,12.142289515875927,265.2053763304527,0.3126264691006283,48.56915806350371,0,0.08358433738737714,[0.00768417 0.01248156],[-0.02041449 -0.0701385 ],[5.5261307 5.8115325],0.1
12.0,51.00021682441172,0.20939034024221254,24.0,1,0.0,[-0.00466605  0.00552465],[ 0.04160274 -0.01850545],[5.368227  5.3372726],0.1,53.075727184132006,43.134823421794124,144.0217082653678,18.409559780810266,357.9244896402797,1.542310199021247,36.81911956162053,0,0.0,[-0.02017533 -0.03879472],[ 0.29489005 -0.07924783],[3.9587016 5.555857 ],0.05330280869104399,9.940903762337882,90.9459810812358,14.21321108980895,7.865393402617599,0.760507267086154,28.4264221796179,0,0,[-0.01020837 -0.00747131],[0.09205934 0.03993436],[4.7466474 5.3959274],0.06666666666666668,100.88688484357368,12.096687738987084,266.9785085590439,0.25422915328077195,24.19337547797417,1,0.05271053490148978,[0.00636126 0.01168108],[-0.01273032 -0.05765694],[5.5134006 5.7538757],0.1
12.0,61.642629929932355,0.19966801453468072,24.0,1,0.0,[-0.00351862  0.00547641],[ 0.03693669 -0.0129808 ],[5.405164  5.3242917],0.1,58.83184329239998,55.555565018977916,153.57970679241873,16.59963654325493,2.810786637532374,1.2681090754622717,33.19927308650986,0,0.0,[-0.03468722 -0.0270142 ],[ 0.2747147  -0.11804255],[4.2334166 5.4378147],0.06666666666666665,3.276278273422065,94.74786350001875,13.997838544303223,6.087064910954439,0.6753090906390397,27.995677088606445,0,0,[-0.01117733 -0.00616374],[0.08185098 0.03246305],[4.8284984 5.4283905],0.06666666666666668,98.02414177344082,12.043648926933319,268.0629231375136,0.20801891939697228,24.087297853866637,1,0.033801928955534,[0.00300606 0.01245804],[-0.00636907 -0.04597586],[5.5070314 5.7079   ],0.1
12.0,71.46740310094793,0.19323325808678446,24.0,1,0.0,[-0.00282243  0.00198739],[ 0.03341808 -0.00750439],[5.438582  5.3167872],0.1,60.05388764017147,67.15474192792271,162.6725007269887,14.903560508188667,11.413515460776466,1.0472662047017844,29.807121016377334,0,0.0,[-0.0412244  -0.01041511],[ 0.24002749 -0.14505675],[4.473444 5.292758],0.06666666666666665,7.100854287751247,102.61861308681722,13.803865642011143,4.312661173025219,0.6025342220582686,27.607731284022286,0,0,[-0.00700672 -0.00515557],[0.07067365 0.02629931],[4.899172 5.45469 ],0.06666666666666668,95.51775879906597,12.0,268.79490237395925,0.17442078881967008,24.0,1,0.0210313706461292,[0.00109235 0.00964606],[-0.00336301 -0.03351782],[5.5036683 5.674382 ],0.1
12.0,80.72466163985939,0.19123006096705478,24.0,1,0.0,[-0.001719    0.00366053],[ 0.03059565 -0.005517  ],[5.4691777 5.31127  ],0.1,57.062069114787505,78.14874484932034,171.25668390309227,13.852300901207661,23.662592525071886,0.903734723612789,27.704601802415322,0,0.0,[-0.04926222 -0.00732524],[ 0.19880308 -0.15547186],[4.672247 5.137286],0.06666666666666665,21.086675734532832,114.19461478830476,13.620636509278459,2.575916790539054,0.5377046744624704,27.241273018556917,0,0,[-0.00851447 -0.00260001],[0.06366693 0.02114374],[4.9628386 5.475834 ],0.06666666666666668,93.10793905377193,12.0,269.4679777367671,0.15051679995389938,24.0,1,0.009285406752743685,[0.00162918 0.00720628],[-0.00227066 -0.02387176],[5.5013976 5.6505103],0.1
12.0,89.41514716171798,0.190596019602038,24.0,1,0.0,[-0.00218483  0.00136835],[ 0.02887665 -0.00185647],[5.4980545 5.309414 ],0.1,51.64493338482862,88.74685159629558,179.73888212938328,12.946557170517819,37.77021377688936,0.8579821269406732,25.893114341035638,0,0.0,[-0.0533659   0.00698125],[ 0.14954086 -0.16279711],[4.821788 4.974489],0.05333120746416288,37.101918211466966,128.09394874455467,13.460245839202623,0.6682955654223974,0.4820417240352481,26.920491678405245,0,0,[-0.00584353 -0.00597677],[0.05515246 0.01854374],[5.017991  5.4943776],0.1,90.9920305330877,12.0,269.6762650323347,0.13384698898940303,24.0,1,0.005650211025442515,[0.00308188 0.00572397],[-0.00064148 -0.01666548],[5.5007563 5.633845 ],0.1
12.0,97.3794129874629,0.19267018603293193,24.0,1,0.12843926976350067,[-0.00204003 -0.00015782],[ 0.02669181 -0.00048813],[5.5247464 5.3089256],0.1,47.885677964282365,98.29890731656349,171.13065959766067,12.232542497518534,49.493735023180534,0.8960877944520865,24.465084995037067,0,0.0,[-0.05425823  0.01923367],[ 0.09617496 -0.15581585],[4.917963 4.818673],0.05333120746416288,50.41322935228112,140.98366243805697,13.307057800142577,359.0805056708994,0.43275588299085915,26.614115600285153,0,0,[-0.00733702 -0.00339183],[0.04930893 0.01256697],[5.0673    5.5069447],0.1,90.57043308577585,12.0,268.51007258512357,0.122944913285344,24.0,1,0.026001208371870085,[-6.89400360e-05  4.37412821e-03],[ 0.0024404  -0.01094152],[5.5031967 5.6229033],0.1
12.0,104.44848412407254,0.19798219301765055,24.0,1,0.2495094204598843,[-0.00238991  0.00196296],[ 0.02465178 -0.00064595],[5.5493984 5.3082795],0.1,47.88793289840254,106.81094829814816,162.81133597535774,12.0,56.56055122567,0.9801557403248372,24.0,0,0.0,[-0.0510059   0.02673863],[ 0.04191672 -0.13658218],[4.95988   4.6820908],0.05333120746416288,58.92301539974562,149.30073112623973,13.172623922028544,357.6375358259244,0.39106085606206764,26.345247844057088,0,0,[-0.0066199  -0.00207853],[0.04197191 0.00917513],[5.1092715 5.51612  ],0.1,90.3777157264941,12.0,267.25982009943027,0.116469040126116,24.0,1,0.047806932128131266,[0.00178751 0.00423799],[ 0.00237146 -0.00656739],[5.505568 5.616336],0.1
12.0,110.62440172763496,0.20344214919034947,24.0,1,0.352240275338379,[-0.0016894  -0.00094442],[0.02226187 0.00131701],[5.5716605 5.3095965],0.1,51.248990496060685,114.36222245793584,154.49895019532772,12.0,59.375411231574276,1.0781262595710779,24.0,0,0.0,[-0.04900244  0.03422992],[-0.00908918 -0.10984355],[4.950791 4.572247],0.05333120746416288,63.11323196187516,154.2520593086116,13.057510047110682,356.2621792696991,0.3561338102465665,26.115020094221364,0,0,[-0.00752063 -0.0029006 ],[0.03535201 0.0070966 ],[5.1446238 5.5232167],0.1,91.13882734673643,12.0,265.1233519229627,0.1144207192735403,24.0,1,0.08501083765197845,[-0.00053766  0.00224082],[ 0.00415896 -0.0023294 ],[5.509727  5.6140065],0.1
12.0,115.89001060662008,0.2112315323599198,24.0,1,0.43664494580571805,[-0.0023338   0.00114213],[0.02057248 0.00037259],[5.592233 5.309969],0.1,57.074985265358464,120.67406374549483,147.4269403777144,12.0,58.81502534126162,1.1728420545423817,24.0,0,0.0,[-0.04004074  0.03474893],[-0.05809161 -0.07561363],[4.8926992 4.4966335],0.05333120746416288,63.59907848013637,155.49807435692713,12.963765881735094,355.21594686112525,0.32868980821325355,25.92753176347019,0,0,[-0.00329234 -0.00131834],[0.02783138 0.00419601],[5.1724553 5.527413 ],0.1,91.89899587679076,12.0,263.3169509843345,0.11469718082291387,24.0,1,0.11637690197624666,[-0.00072279  0.00220923],[ 3.621304e-03 -8.858391e-05],[5.513348 5.613918],0.1
12.0,120.37058942270363,0.21850019945409768,24.0,1,0.5055909593669503,[-0.003856    0.00116524],[0.01823868 0.00151472],[5.6104717 5.311484 ],0.1,64.41168382419676,126.07931674658647,141.6591074242973,12.0,55.958905598506874,1.2601800731188946,24.0,0,0.0,[-0.03135512  0.0457601 ],[-0.09813236 -0.0408647 ],[4.794567 4.455769],0.05333120746416288,61.667632922389714,153.92920875150594,12.879265639064668,354.29127267611716,0.30451596358654426,25.758531278129336,0,0,[-0.00394516  0.00014306],[0.02453903 0.00287766],[5.1969943 5.5302906],0.1,92.26157582911623,12.0,262.02969684700093,0.11717017814165866,24.0,1,0.1386598186669523,[-0.00013485  0.00044336],[0.00289852 0.00212065],[5.516247  5.6160383],0.1
12.0,123.89527234567873,0.22388344813434186,16.0,1,0.5576766201663496,[-0.00139632  0.00062942],[0.01438268 0.00267996],[5.6248546 5.3141637],0.1,72.67092311461448,130.62240202284443,136.99835168722285,12.04964558047481,51.22434923106425,1.3331582200856267,16.066194107299747,0,0.0,[-0.02054845  0.04970371],[-0.12948748  0.0048954 ],[4.6650796 4.4606643],0.05333120746416288,57.951478908229944,150.33072519816267,12.809379326171106,353.2728703228343,0.28436985490004707,17.079172434894808,1,0,[-0.00354073  0.00037467],[0.02059388 0.00302072],[5.217588  5.5333114],0.1,92.37924628993272,12.0,260.8936240329016,0.12011619629705517,16.0,1,0.15826794728187976,[4.80653835e-05 1.05818007e-03],[0.00276367 0.002564  ],[5.5190105 5.6186023],0.1
12.0,127.05936455018855,0.22872735149496384,16.0,1,0.6026421717049738,[-0.00118482  0.00246518],[0.01298635 0.00330938],[5.6378407 5.317473 ],0.1,82.06575888202116,134.93507169537395,132.81747241912768,12.656085932511596,44.99360566816739,1.3927830786906472,16.874781243348796,0,0.0,[-0.00883859  0.05032646],[-0.15003593  0.05459912],[4.5150437 4.5152636],0.05333120746416288,52.86931281335279,145.11676869885116,12.753128407928312,352.1242928548146,0.26788571687871726,17.004171210571084,1,0,[-0.0011566  -0.00058432],[0.01705314 0.0033954 ],[5.234641 5.536707],0.1,92.24745588549837,12.0,259.87683696931623,0.1241571846473331,16.0,1,0.17576471798351784,[-0.00020067  0.00152065],[0.00281173 0.00362218],[5.5218225 5.6222243],0.1
12.0,130.25195888598267,0.23159088523336693,16.0,1,0.6461500734279296,[-0.00264068  0.00029916],[0.01180154 0.00577456],[5.6496425 5.3232474],0.1,92.6852241863761,139.2535013916107,128.88856405665763,13.433396543919063,37.56673469960657,1.4430578318852476,17.911195391892086,0,0.0,[0.00439023 0.04564   ],[-0.15887451  0.10492557],[4.356169 4.620189],0.05333120746416288,46.56827720523461,138.42621175696627,12.699903070264662,350.99845749437196,0.252573264330032,16.933204093686218,1,0,[-0.00173806 -0.00156903],[0.01589654 0.00281108],[5.2505374 5.539518 ],0.1,91.85793455173166,12.0,259.1405229426403,0.129689471935764,16.0,1,0.18840089684063493,[-0.00043517  0.00038652],[0.00261106 0.00514283],[5.5244336 5.627367 ],0.1
12.0,132.93584603628346,0.23313028475092437,16.0,1,0.6811790375147649,[-0.00131257 -0.00131922],[0.00916086 0.00607372],[5.6588035 5.3293214],0.1,103.6135403901456,142.76325228552219,125.7417291373726,14.332095933708528,29.322305646137863,1.489100569309243,19.109461244944704,0,0.0,[0.01775143 0.03881469],[-0.15448429  0.15056558],[4.201685 4.770755],0.05333120746416288,39.14971189537658,130.6447304724818,12.649990911409253,350.1725937507613,0.23880854393899184,16.86665454854567,1,0,[-0.00356719 -0.00041738],[0.01415848 0.00124205],[5.2646956 5.54076  ],0.1,91.49501857710521,12.0,258.67757517365607,0.13553420457794677,16.0,1,0.19632992910703875,[ 0.0001353 -0.0007935],[0.00217589 0.00552935],[5.5266094 5.6328964],0.1
12.0,135.12535911636962,0.23516716492531148,16.0,1,0.708652187145136,[0.00095538 0.00099376],[0.00784828 0.00475449],[5.6666517 5.334076 ],0.1,114.50906217297262,145.6096872089554,123.00774381901078,15.439410973863252,20.616296943397003,1.533237520865872,20.58588129848434,0,0.0,[0.02901905 0.031974  ],[-0.13673285  0.18938027],[4.064952 4.960135],0.05333120746416288,31.100625035982773,122.4831940080166,12.612414091202233,349.51567190741423,0.22852819149244846,16.816552121602978,1,0,[-0.0020786  -0.00119037],[0.01059129 0.00082467],[5.275287  5.5415845],0.1,91.38256897203382,12.0,258.1331029353804,0.1406380933274663,16.0,1,0.2056388123439502,[-0.0001268   0.00058247],[0.00231119 0.00473585],[5.5289207 5.6376324],0.1
12.0,137.60661646684315,0.23757302904754807,16.0,1,0.7385332035558271,[-2.46845745e-04  3.97400814e-05],[0.00880366 0.00574826],[5.6754556 5.339824 ],0.1,125.94152263048034,148.40056498303483,120.11757323967919,16.885070219049698,11.665093836362814,1.57529773027969,22.513426958732932,0,0.0,[0.0386743  0.01122489],[-0.1077138   0.22135428],[3.9572382 5.1814895],0.05330280869104399,22.45904235255449,113.94090412984048,12.580221451468814,349.2060514838083,0.22009447531057766,16.773628601958418,1,0,[-0.00136683  0.00099399],[ 0.0085127 -0.0003657],[5.2837996 5.5412188],0.1,91.48186177728599,12.0,257.72418970652234,0.14629551945443478,16.0,1,0.2126178684070648,[ 0.00015304 -0.00012328],[0.00218439 0.00531832],[5.531105  5.6429505],0.1
12.0,140.0030692678605,0.2402003487289073,16.0,1,0.7660788753998887,[-5.10766171e-05  4.43135435e-04],[0.00855682 0.005788  ],[5.6840124 5.345612 ],0.1,136.95130118387397,151.3225767770436,117.2761637658009,18.181879727102473,3.0517680839865307,1.6140904237479328,24.242506302803296,0,0.0,[ 0.04659704 -0.0050984 ],[-0.0690395   0.23257917],[3.8881986 5.4140687],0.05330280869104399,14.371275593169628,105.77253505032513,12.554976541024626,348.6804924908169,0.21320169330546135,16.739968721366168,1,0,[-0.00122914 -0.00040151],[0.00714587 0.00062829],[5.2909455 5.541847 ],0.1,91.4012594571555,12.0,257.2792330336614,0.15187344020288648,16.0,1,0.22019977429063547,[0.00076585 0.00116518],[0.00233743 0.00519504],[5.5334425 5.6481457],0.1
12.0,142.41912691005894,0.2429272758653474,16.0,1,0.7924932824737271,[-0.00069439  0.000356  ],[0.00850574 0.00623113],[5.692518  5.3518434],0.1,147.36943037090532,154.12085024157324,114.27309527066575,19.19732445787528,355.0496965391536,1.6403626499272226,25.596432610500372,0,0.0,[ 0.04984676 -0.01776238],[-0.02244246  0.22748077],[3.865756  5.6415496],0.05330280869104399,6.751419870667917,98.35747435842893,12.533503324827237,348.2982766684857,0.2074493545368466,16.71133776643632,1,0,[-0.00086192 -0.0014291 ],[0.00591673 0.00022679],[5.296862 5.542074],0.1,91.60605448776101,12.0,256.6922221807247,0.1587690542890611,16.0,1,0.23018184269377429,[-0.00256588 -0.00025377],[0.00310328 0.00636022],[5.5365458 5.6545057],0.1
12.0,144.75180765149867,0.245303845691389,16.0,1,0.8166597633803242,[ 1.49828382e-05 -2.20331876e-04],[0.00781135 0.00658714],[5.70033   5.3584304],0.1,157.0831238064511,156.41050183617972,112.24720255522186,19.948998863351708,347.66868384504755,1.6447865394513452,26.598665151135613,0,0.0,[ 0.04802412 -0.02988423],[0.0274043  0.20971839],[3.8931603 5.851268 ],0.05330280869104399,0.6726219702713934,90.66967363832703,12.512487046086411,348.34130581531895,0.2022557120353181,16.68331606144855,1,0,[-0.00108343 -0.00079266],[ 0.00505481 -0.00120232],[5.301917 5.540872],0.1,91.34229560859842,12.0,256.9990102067205,0.1648375219241769,16.0,1,0.2249678867009215,[-0.00024805 -0.0013305 ],[0.0005374  0.00610645],[5.537083 5.660612],0.1
