a1_Throughput,a1_Angular_Distance_from_target,a1_Euclidean_Distance_from_target,a1_Upstream_Throughput,a1_Beta,a1_Rho,a1_Acceleration,a1_Speed,a1_Position,a1_Heuristic,a1_Angular_Distance_from_a2,a1_Angular_Distance_from_a3,a2_Throughput,a2_Angular_Distance_from_target,a2_Euclidean_Distance_from_target,a2_Upstream_Throughput,a2_Beta,a2_Rho,a2_Acceleration,a2_Speed,a2_Position,a2_Heuristic,a2_Angular_Distance_from_a3,a3_Throughput,a3_Angular_Distance_from_target,a3_Euclidean_Distance_from_target,a3_Upstream_Throughput,a3_Beta,a3_Rho,a3_Acceleration,a3_Speed,a3_Position,a3_Heuristic
20.959730293021167,351.78545183432936,0.969711832541986,0.0,0,0,[-0.01134613  0.02470168],[ 0.08254199 -0.14222698],[4.5402374 5.6385527],0.06666666666666668,70.29279911327694,26.25718381311998,16.0,62.07825094760631,3.6142356375487505,0.0,0,0.0,[0.01881495 0.00087594],[-0.281958    0.12009797],[3.807579 2.306505],0.01603523872327461,44.03561530015696,21.87591188910625,18.042635647449345,1.7439921851004263,0.0,0,0.0,[-0.01118389 -0.0185295 ],[0.16291226 0.16286147],[3.8417664 4.9598427],0.0426195317789121
19.958563759628067,358.6443716792409,0.8888152635548764,0.0,0,0,[-0.00933343  0.02284373],[ 0.07119586 -0.11752529],[4.6114335 5.5210276],0.06666666666666668,58.880145755755564,16.07701644751802,16.0,57.52451743499648,3.6420622219494705,0.0,0,0.0,[0.02444271 0.00063365],[-0.26314306  0.12097391],[3.544436  2.4274788],0.01603523872327461,42.803129308237544,21.850323714869212,14.721388126758939,1.5576378935174808,0.0,0,0.0,[-0.01245616 -0.0172555 ],[0.15172838 0.14433196],[3.9934947 5.1041746],0.05333024214322511
19.38467575138185,5.091254208959924,0.8299786038575877,0.0,0,0,[-0.00752451  0.01908928],[ 0.06186243 -0.09468157],[4.673296 5.426346],0.06666666666666668,48.274690999191705,6.029254061608356,16.0,53.36594520815163,3.677320734385278,0.0,0,0.0,[0.02849343 0.00033774],[-0.23870035  0.12160756],[3.3057356 2.5490863],0.01603523872327461,42.24543693758335,21.70466862746952,11.12050827056828,1.393396113144917,0.0,0,0.0,[-0.01198848 -0.01464511],[0.13927221 0.12707646],[4.1327667 5.2312512],0.06666666666666671
18.901433861630913,10.936649789117268,0.7866535995478885,0.0,0,0,[-0.0066313   0.01629565],[ 0.05433792 -0.07559229],[4.727634  5.3507533],0.06666666666666668,38.70059674789917,3.751424795420405,16.0,49.63724653701644,3.7127542696787508,0.0,0,0.0,[ 0.03014738 -0.0002407 ],[-0.21020691  0.1219453 ],[3.0955286 2.6710317],0.01603523872327461,42.452021543319574,21.479076963510053,7.185224993696863,1.2497641154091905,0.0,0,0.0,[-0.01080422 -0.01460336],[0.12728374 0.11243135],[4.2600503 5.343683 ],0.06666666666666671
18.497876842705548,16.054819084556527,0.7540700341636513,0.0,0,0,[-0.00551754  0.01269715],[ 0.04770662 -0.05929664],[4.7753406 5.2914567],0.06666666666666668,30.273806840788495,13.074616969487295,16.0,46.32862592534502,3.742870075019481,0.0,0,0.0,[0.03238256 0.00149506],[-0.18005952  0.12170459],[2.9154692 2.7927363],0.02106954241537622,43.34842381027579,21.18997935079122,2.9802021150692326,1.1249917911789895,0.0,0,0.0,[-0.010141   -0.01273186],[0.11647952 0.09782799],[4.3765297 5.4415107],0.06666666666666671
18.158652235911262,20.49834205703229,0.7286038234620065,0.0,0,0,[-0.00338382  0.01112889],[ 0.04218908 -0.0465995 ],[4.8175297 5.2448573],0.06666666666666668,22.905461017673645,21.99679418600391,16.0,43.403803074705934,3.760631079708753,0.0,0,0.0,[ 0.03264976 -0.0009631 ],[-0.14767696  0.12319966],[2.7677922 2.915936 ],0.02106954241537622,44.902255203677555,20.86199881092537,358.5015478710284,1.017479751146391,0.0,0,0.0,[-0.00883858 -0.01173445],[0.10633852 0.08509613],[4.482868 5.526607],0.06666666666666671
17.869538649087723,24.299065142122117,0.7062297355659339,0.0,0,0,[-0.00509892  0.00865403],[ 0.03880525 -0.03547061],[4.856335 5.209387],0.06666666666666668,16.548873760593096,30.503061974907837,16.0,40.847938902715214,3.7639529305779593,0.0,0,0.0,[0.03248494 0.00083391],[-0.1150272   0.12223655],[2.652765  3.0381725],0.026980452279659548,47.05193573550093,20.506463150614266,353.7960031672143,0.925049577698036,0.0,0,0.0,[-0.00978046 -0.01282168],[0.09749994 0.07336167],[4.580368 5.599969],0.06666666666666671
17.63088173569992,27.492990881721937,0.6876125853848528,0.0,0,0,[-0.00232246  0.0110535 ],[ 0.03370633 -0.02681658],[4.8900414 5.1825705],0.06666666666666668,11.106372109398762,38.41344428165087,16.0,38.5993629911207,3.748783616716745,0.0,0,0.0,[0.0326883  0.00068046],[-0.08254227  0.12307046],[2.5702229 3.161243 ],0.026980452279659548,49.51981639104963,20.13832710879438,349.07954660007107,0.8472553399559903,0.0,0,0.0,[-0.00932071 -0.01080226],[0.08771948 0.06053999],[4.6680875 5.660509 ],0.06666666666666671
17.43750766521035,29.93702142090683,0.6676571673209298,0.0,0,0,[-0.0029159   0.00625112],[ 0.03138387 -0.01576308],[4.9214253 5.166807 ],0.06666666666666668,6.68945073195232,45.52730086834447,16.351370641675054,36.62647215285915,3.712742124448169,0.0,0,0.0,[ 0.03029173 -0.00049813],[-0.04985397  0.12375093],[2.5203688 3.284994 ],0.026980452279659548,52.21675160029679,19.849221292168213,344.40972055256236,0.7822959057496446,0.0,0,0.0,[-0.00578956 -0.00773116],[0.07839877 0.04973773],[4.746486 5.710247],0.06666666666666671
17.277024633118387,31.922036402258357,0.6481232527174887,0.0,0,0,[-0.00243049  0.00471339],[ 0.02846797 -0.00951196],[4.9498935 5.157295 ],0.06666666666666668,2.9713700326724393,52.25011024089025,17.042390612107596,34.893406434930796,3.6565821289415443,0.0,0,0.0,[ 0.03055293 -0.00172225],[-0.01956223  0.12325279],[2.5008066 3.4082468],0.026980452279659548,55.22148027356269,19.60480584768362,339.6719261613681,0.726128522228195,0.0,0,0.0,[-0.00711666 -0.00702902],[0.07260921 0.04200657],[4.8190956 5.7522535],0.06666666666666671
17.142303463771732,33.54783728668008,0.6288136487583381,0.0,0,0,[-0.00121147  0.00360941],[ 0.02603748 -0.00479857],[4.975931 5.152497],0.06666666666666668,0.14962812583576124,58.567698142262884,17.682660132184782,33.39820916084432,3.5792643893080966,0.0,0,0.0,[ 0.02837547 -0.00210762],[0.01099069 0.12153055],[2.5117972 3.5297773],0.026980452279659548,58.41807001642712,19.370635791934593,334.9801391444172,0.6791415623096476,0.0,0,0.0,[-0.00451119 -0.00703255],[0.06549255 0.03497755],[4.8845882 5.787231 ],0.06666666666666671
17.024198134695144,34.93208805409023,0.6089579277300209,0.0,0,0,[-0.00148811  0.00388161],[ 0.02482601 -0.00118915],[5.000757  5.1513076],0.1,2.8181733007165803,64.54893433829051,18.268378727046535,32.11391475337365,3.4815365836130394,0.0,0,0.0,[ 0.02454052 -0.00451014],[0.03936616 0.11942293],[2.5511634 3.6492002],0.026980452279659548,61.73076103757393,19.136458083688183,330.3831537157997,0.6377531495859797,0.0,0,0.0,[-0.00818683 -0.00376922],[0.06098136 0.027945  ],[4.9455695 5.815176 ],0.06666666666666671
16.92471087683713,36.01851448799289,0.5883890277940732,0.0,0,0,[-0.00188057  0.0032949 ],[0.0233379  0.00269246],[5.024095 5.154   ],0.1,4.9828313114045955,70.09646474887717,18.784735167454016,31.035683176588293,3.366916148928973,0.0,0,0.0,[ 0.02234186 -0.0017558 ],[0.06390668 0.11491279],[2.61507  3.764113],0.026980452279659548,65.11363343747257,18.93052172912968,325.9220497391157,0.6056387124240711,0.0,0,0.0,[-0.00491344 -0.00609688],[0.05279453 0.02417578],[4.998364  5.8393517],0.06666666666666671
16.843726633048615,36.8034497706596,0.5675663950198347,0.0,0,0,[-0.00056228  0.00313047],[0.02145733 0.00598736],[5.0455523 5.159987 ],0.1,6.697455102199342,75.0315557059032,19.24045322695482,30.105994668460255,3.2350996116770974,0.0,0,0.0,[ 0.01733381 -0.00365059],[0.08624855 0.11315698],[2.7013187 3.87727  ],0.026980452279659548,68.33410060370386,18.73232048025464,321.7718940647564,0.5776244829825579,0.0,0,0.0,[-0.00578929 -0.00630963],[0.04788109 0.01807889],[5.046245  5.8574305],0.1
16.77450497253054,37.35153923465549,0.5453987180497549,0.0,0,0,[-0.00164515  0.00048835],[0.02089506 0.00911782],[5.0664473 5.1691046],0.1,8.03853077722539,79.23886182013433,19.62370206973942,29.3130084574301,3.090858095357368,0.0,0,0.0,[ 0.01496316 -0.0022632 ],[0.10358236 0.10950639],[2.8049011 3.9867764],0.026980452279659548,71.20033104290894,18.547046581898105,318.11267741452116,0.5529691932385306,0.0,0,0.0,[-0.00360659 -0.00208048],[0.0420918  0.01176926],[5.088337  5.8691998],0.1
16.713957245255656,37.793337921655734,0.5242837907601526,0.0,0,0,[-0.00139167  0.00200705],[0.01924991 0.00960618],[5.085697 5.178711],0.1,9.17280437792192,83.22838860543118,19.936312859760797,28.620533543733814,2.9352016198650293,0.0,0,0.0,[ 0.01079505 -0.00266013],[0.11854552 0.1072432 ],[2.9234467 4.0940194],0.03403179877939399,74.05558422750926,18.37424224763305,314.56494931622456,0.5318067319170744,0.0,0,0.0,[-0.00296676 -0.00385543],[0.03848521 0.00968878],[5.126822  5.8788886],0.1
16.665490743933105,37.99453164125771,0.5030581602851838,0.0,0,0,[-0.00167021  0.00062584],[0.01785824 0.01161323],[5.103555  5.1903243],0.1,9.991040943201313,86.72202587617369,20.263847102203478,28.003490698056396,2.771729599677415,0.0,0,0.0,[ 0.00909825 -0.00574615],[0.12934057 0.10458306],[3.0527873 4.1986027],0.042646077672252126,76.73098493297238,18.2070449214415,311.272505765084,0.5118834557114187,0.0,0,0.0,[-0.00211943 -0.00216637],[0.03551845 0.00583335],[5.1623406 5.8847218],0.1
