a1_Throughput,a1_Angular_Distance_from_target,a1_Euclidean_Distance_from_target,a1_Upstream_Throughput,a1_Beta,a1_Rho,a1_Acceleration,a1_Speed,a1_Position,a1_Heuristic,a1_Angular_Distance_from_a2,a1_Angular_Distance_from_a3,a1_Angular_Distance_from_a4,a1_Angular_Distance_from_a5,a2_Throughput,a2_Angular_Distance_from_target,a2_Euclidean_Distance_from_target,a2_Upstream_Throughput,a2_Beta,a2_Rho,a2_Acceleration,a2_Speed,a2_Position,a2_Heuristic,a2_Angular_Distance_from_a3,a2_Angular_Distance_from_a4,a2_Angular_Distance_from_a5,a3_Throughput,a3_Angular_Distance_from_target,a3_Euclidean_Distance_from_target,a3_Upstream_Throughput,a3_Beta,a3_Rho,a3_Acceleration,a3_Speed,a3_Position,a3_Heuristic,a3_Angular_Distance_from_a4,a3_Angular_Distance_from_a5,a4_Throughput,a4_Angular_Distance_from_target,a4_Euclidean_Distance_from_target,a4_Upstream_Throughput,a4_Beta,a4_Rho,a4_Acceleration,a4_Speed,a4_Position,a4_Heuristic,a4_Angular_Distance_from_a5,a5_Throughput,a5_Angular_Distance_from_target,a5_Euclidean_Distance_from_target,a5_Upstream_Throughput,a5_Beta,a5_Rho,a5_Acceleration,a5_Speed,a5_Position,a5_Heuristic
25.178374797898204,319.3492125867467,2.8235595207495483,0.0,0,0.0,[-0.00585776  0.00954102],[ 0.29872563 -0.25996852],[3.357782  7.3393993],0.033328375186439885,123.85759918967835,76.5725227202355,79.72715885193281,37.36256731275722,9.6,83.20681177642507,3.930916168813831,0.0,0,0.0,[-0.08644413  0.00935047],[-0.3         0.20634179],[5.035028  1.5966805],0.006717575663610889,47.285076469442856,156.41524195838886,86.49503187692113,9.677650517265715,35.921735306982214,3.9162037569636454,0.0,0,0.0,[-0.00769152 -0.01791948],[0.16098893 0.24449213],[2.3285832 3.2024431],0.027062103770267132,156.29968157216828,39.209955407478276,9.6,239.62205373481393,3.341921126282803,0.0,0,0.5057017362612973,[ 0.01852208 -0.00554584],[-0.22358362 -0.20418648],[7.1900153 8.383103 ],0.02706479311601241,117.08972616469,17.978357575963386,356.71177989950394,2.165000232725336,0.0,0,0,[-0.01935631 -0.00421632],[0.28377193 0.00164811],[3.3385642 5.6241817],0.05332635117664821
21.70424964653737,319.3306516784828,2.438222099563186,0.0,0,0.0,[-0.0125022  0.011004 ],[ 0.29286787 -0.2504275 ],[3.6506498 7.0889716],0.033328375186439885,117.66845897340693,75.1266251556961,78.38112188444393,37.00127046404742,9.6,76.99911065188974,3.784640502483296,0.0,0,0.0,[-0.0751236   0.00745794],[-0.3         0.21569225],[4.648584  1.8123728],0.009559010568480743,42.541833817710824,163.95041914214914,80.6671885093595,10.307598969734487,34.45727683417891,3.6603305271416895,0.0,0,0.0,[-0.00431454 -0.01595668],[0.15329741 0.22657265],[2.4818807 3.4290159],0.027062103770267132,153.50774704014003,38.12535469164868,9.6,240.94952979403888,3.0581043498425267,0.0,0,0.4855798594271396,[ 0.02112429 -0.00353099],[-0.20506154 -0.20973232],[6.984954 8.173371],0.033771062877929865,115.38239234849135,16.53515459826716,356.33192214253023,1.900914520496634,0.0,0,0,[-0.01543138 -0.00018916],[ 0.26441562 -0.00256821],[3.6029797 5.6216135],0.05332635117664821
18.895582602924517,319.29981613769223,2.069539347181688,0.0,0,0.0,[-0.01709559  0.01634769],[ 0.28036568 -0.23942351],[3.9310155 6.8495483],0.04264011379800847,111.20453466604607,73.65984169434557,77.17173695468426,36.575168131925636,9.6,70.5043508037383,3.6751871699330194,0.0,0,0.0,[-0.07024559  0.00692732],[-0.3        0.2231502],[4.2734604 2.035523 ],0.011631653062093827,37.5446929717005,171.62372837926966,74.62936653412044,10.858006474852216,32.959657832037806,3.419490415314912,0.0,0,0.0,[-0.00750865 -0.01501745],[0.14898287 0.21061596],[2.6308634 3.6396317],0.027062103770267132,150.83157864902984,37.08467356241994,9.6,242.12807918300797,2.782943610212255,0.0,0,0.46749664735640256,[0.02110321 0.00370916],[-0.18393725 -0.2132633 ],[6.801017 7.960108],0.04261022963680488,113.7469050866099,15.341416428326957,355.87498426961787,1.652316375628773,0.0,0,0,[-0.02394293  0.00221039],[ 0.24898425 -0.00275736],[3.851964 5.618856],0.05332635117664821
16.450979292447236,319.2148427472388,1.724479883416751,0.0,0,0.0,[-0.02111886  0.01699747],[ 0.26327008 -0.22307582],[4.1942854 6.6264725],0.05331174089068826,104.51014161765147,72.1820575097297,76.04214140407316,36.03246659009608,9.6,63.72498436489025,3.6070852237625637,0.0,0,0.0,[-0.04237781  0.00524772],[-0.3         0.23007752],[3.9032147 2.2656004],0.01648919099900836,32.32808410792177,179.44771697827537,68.47767502755539,11.335489980755531,31.39690025696848,3.1955593789856818,0.0,0,0.0,[-0.00453791 -0.01490639],[0.14147422 0.19559851],[2.7723377 3.8352304],0.027062103770267132,148.22419891380287,36.149590919633624,9.6,243.1727013431656,2.521993509980634,0.0,0,0.45130276329871416,[0.01807419 0.00368829],[-0.16283405 -0.20955414],[6.6381826 7.7505536],0.04261022963680488,112.07460799416924,14.445598019860885,355.24730933733485,1.4279043017368989,0.0,0,0,[-0.02003862 -0.00196588],[ 0.22504131 -0.00054697],[4.0770054 5.618309 ],0.06666666666666664
14.756942870317637,319.12751204770706,1.4065176872507061,0.0,0,0.0,[-0.02525049  0.02061666],[ 0.24215122 -0.20607835],[4.4364367 6.420394 ],0.05331174089068826,97.98629360503844,70.67839529809248,75.0405706836047,35.44162577692498,9.6,57.1138056527455,3.5713863034265327,0.0,0,0.0,[-0.02801898 -0.00245992],[-0.3         0.23532523],[3.5608368 2.5009258],0.01648919099900836,27.307898306945958,173.02686428864314,62.54466782811346,11.738986560752295,29.80590734579954,2.985690300540116,0.0,0,0.0,[-0.0059842  -0.01625104],[0.1369363  0.18069212],[2.909274  4.0159225],0.03405792473952033,145.71896598169718,35.2367695211675,9.6,244.08694136410236,2.273243764737454,0.0,0,0.43700680080459325,[0.01892948 0.00522122],[-0.14475985 -0.20586585],[6.493423  7.5446877],0.04261022963680488,110.48219646052968,13.599855773280819,354.56913782463204,1.2234838902003335,0.0,0,0,[-0.02488131 -0.00097608],[ 0.2050027  -0.00251286],[4.282008 5.615796],0.06666666666666664
13.411817909592378,319.04088644321575,1.121143653116783,0.0,0,0.0,[-0.02452291  0.01747531],[ 0.21690072 -0.1854617 ],[4.6533375 6.2349324],0.05331174089068826,91.62110081951641,69.17208762260839,74.2371195423458,34.78321628629351,9.6,50.66198726273217,3.5765942368217547,0.0,0,0.0,[-0.02772213  0.01020794],[-0.3         0.23286532],[3.232818 2.733791],0.01648919099900836,22.449013196908027,165.8582203618622,56.837884533222905,12.1022663462372,28.21297406582414,2.7914023583579493,0.0,0,0.0,[-0.00253501 -0.01443339],[0.1309521  0.16444108],[3.0402262 4.1803637],0.04263585511233377,143.40920716495418,34.38887133631488,9.6,244.80376690086996,2.0379432799956176,0.0,0,0.425719802950717,[0.01756611 0.0092421 ],[-0.12583037 -0.20064463],[6.367593  7.3440433],0.04261022963680488,109.0203358286393,12.837542657194309,353.82410272950926,1.043929049453976,0.0,0,0,[-0.0205414   0.00078223],[ 0.18012138 -0.00348894],[4.4621296 5.612307 ],0.06666666666666664
12.201472558764186,319.09064386268926,0.865745908277918,0.0,0,0.0,[-0.02354813  0.01803156],[ 0.19237782 -0.1679864 ],[4.8457155 6.066946 ],0.05331174089068826,85.10596967304514,67.55201999017333,73.76770477348941,33.796273600515065,9.6,44.1966135357344,3.619356475282143,0.0,0,0.0,[0.00155179 0.00724735],[-0.3         0.24307325],[2.9050958 2.9768643],0.021549871707775645,17.553949682871803,158.87367444653455,51.30969607253007,12.489866109348252,26.642663852862597,2.6083050951470086,0.0,0,0.0,[-0.00430271 -0.01244144],[0.12841709 0.1500077 ],[3.1686432 4.3303714],0.04263585511233377,141.31972476366275,33.75574638965827,9.6,245.32293908919985,1.8187361669109647,0.0,0,0.4175033075938717,[0.01584665 0.01270492],[-0.10826425 -0.19140252],[6.2593284 7.152641 ],0.04261022963680488,107.56397837400448,12.152617071854248,352.8869174632043,0.8851026781050882,0.0,0,0,[-0.01906027  0.00086536],[ 0.15957998 -0.00270671],[4.6217093 5.6096005],0.06666666666666664
11.41799773070035,319.3383880253489,0.6399592317156099,0.0,0,0.0,[-0.02424686  0.01947198],[ 0.1688297  -0.14995484],[5.0145454 5.916991 ],0.1,78.81230697776067,65.72146410991326,73.68356965071013,32.351738533118294,9.6,38.15069500310955,3.67929024586743,0.0,0,0.0,[0.02890725 0.00608378],[-0.29844823  0.2503206 ],[2.6066475 3.227185 ],0.02720642812779777,13.090842867847414,152.4958766284708,46.46056844464238,12.787942565735214,25.059852135262133,2.4366108576323833,0.0,0,0.0,[-0.00233546 -0.01089524],[0.12411437 0.13756625],[3.2927575 4.4679375],0.04263585511233377,139.40503376062338,33.36972557679496,9.6,245.65481837463875,1.6178005032846725,0.0,0,0.4122329341546734,[0.01303405 0.01110496],[-0.09241761 -0.17869762],[6.1669106 6.973943 ],0.05333173237275685,106.03530818382842,11.695662184838435,351.69012655846717,0.7455991555804454,0.0,0,0,[-0.018922   -0.00095885],[ 0.14051971 -0.00184135],[4.762229 5.607759],0.06666666666666664
10.798485226074249,319.95237688607324,0.44528726293479787,0.0,0,0.0,[-0.0224349  0.0176473],[ 0.14458284 -0.13048287],[5.159128  5.7865086],0.1,72.56598332712275,63.51541414275829,74.16806497457821,30.38064034698516,10.590937453083082,32.51836021319599,3.75097416278418,0.0,0,0.0,[0.03293104 0.0027096 ],[-0.269541   0.2564044],[2.3371065 3.4835894],0.02720642812779777,9.050569184364463,146.734048301701,42.18534298013759,13.002621742863521,23.467791028831527,2.273519788199002,0.0,0,0.0,[-0.00329842 -0.0103274 ],[0.12177891 0.12667102],[3.4145365 4.5946083],0.04263585511233377,137.68347911733653,33.13477379577313,9.6,245.784311911495,1.4323897763115478,0.0,0,0.4101727649846477,[0.01428912 0.0122084 ],[-0.07938356 -0.16759266],[6.0875273 6.8063507],0.05333173237275685,104.5487053215634,11.338891354832782,350.3330172330584,0.625048709638771,0.0,0,0,[-0.01641675  0.00147213],[ 0.12159771 -0.0028002 ],[4.8838267 5.604959 ],0.06666666666666664
10.269238470349325,321.54938430702884,0.2792891930241926,51.34619235174662,1,0.0,[-0.02242929  0.01871534],[ 0.12214793 -0.11283557],[5.281276 5.673673],0.1,65.78629800196137,60.308627160769674,75.96305563356947,26.98632187362722,11.583399676273809,27.335682308990215,3.8268413929010734,0.0,0,0.0,[ 0.04593453 -0.01937711],[-0.23660997  0.259114  ],[2.1004965 3.7427034],0.02720642812779777,5.477670841191696,141.74935363553084,38.79997612833415,13.143155248739856,21.85801146779852,2.1193441180008974,0.0,0,0.0,[-0.0043855  -0.00785173],[0.11848049 0.11634362],[3.533017 4.710952],0.04263585511233377,136.27168279433914,33.322305287142456,9.6,245.58632867345938,1.2639858587299655,0.0,0,0.41332171598232836,[0.01073723 0.01299292],[-0.06509443 -0.15538426],[6.022433  6.6509666],0.05333173237275685,102.94937750719669,11.029770229289554,348.53570618065606,0.5213950046556028,0.0,0,0,[-0.01652141  0.00012348],[ 0.10518096 -0.00132806],[4.9890075 5.603631 ],0.06666666666666664
9.832818791569794,326.23788838363083,0.14314656286934538,49.16409395784897,1,0.0,[-0.02259637  0.01490681],[ 0.09971865 -0.09412023],[5.380995 5.579553],0.1,61.09779392535938,53.930136398967534,81.13371081345838,20.129629052254927,11.583399676273809,27.335682308990215,3.8268413929010734,0.0,0,0.0,[0.02120055 0.05903566],[0. 0.],[2.1004965 3.7427034],0.02720642812779777,7.167657526391849,142.23150473881776,40.968164873104456,13.227731991098743,20.168024782598366,1.9739177318142709,0.0,0,0.0,[-0.00264678 -0.00849372],[0.11409499 0.10849189],[3.647112  4.8194437],0.04263585511233377,135.0638472124259,33.80050734671261,9.6,245.10417757017245,1.1118989733425597,0.0,0,0.4209696775339085,[0.00832744 0.01437223],[-0.05435721 -0.14239134],[5.9680758 6.5085754],0.06666666666666665,101.2633398657133,10.767494703582804,346.36751743588576,0.4345758358439963,0.0,0,0,[-0.01348263  0.00090494],[ 0.08865955 -0.00120458],[5.077667  5.6024265],0.1
9.6,359.53556439318385,0.041884367812661985,0.0,0,0.0,[-0.01840157  0.01500674],[ 0.07712228 -0.07921343],[5.458117  5.5003395],0.1,27.152948958775028,18.90170474268831,115.14373400629768,15.928500495220135,11.766159912304808,26.688513351958875,3.7811399847717686,0.0,0,0.0,[0.02753371 0.0290553 ],[0.02120055 0.05903567],[2.1216972 3.8017392],0.02720642812779777,8.251244216086718,142.2966829650727,43.08144945399516,13.253298254857674,18.437269135872157,1.8356635269266897,0.0,0,0.0,[-0.00303242 -0.0094538 ],[0.11144821 0.09999817],[3.7585602 4.9194417],0.04263585511233377,134.045438748986,34.830205237908444,9.6,244.39183038688617,0.9764742898293363,0.0,0,0.4322143336856912,[0.00815151 0.01319147],[-0.04602977 -0.12801911],[5.922046 6.380556],0.06666666666666665,99.21523351107754,10.545154530334063,343.6070638979637,0.3618663579647556,0.0,0,0,[-0.01314232  0.00070049],[ 0.07517692 -0.00029964],[5.152844 5.602127],0.1
9.6,104.76912217135435,0.06604930072765038,0.0,0,0.2549246806221189,[-0.01401113  0.01503861],[ 0.05872071 -0.06420669],[5.5168376 5.436133 ],0.1,78.96084396558223,88.0664375718643,138.58782750322598,124.54742682509828,12.040530477312384,25.808278205772126,3.6984691822402143,0.0,0,0.0,[0.02661943 0.01568595],[0.04873427 0.08809096],[2.1704314 3.88983  ],0.02720642812779777,9.10559360628207,142.4513285311918,45.58658285951606,13.222437897091583,16.702684599490055,1.7049578016117237,0.0,0,0.0,[-0.00517238 -0.00674891],[0.10841579 0.09054437],[3.866976 5.009986],0.05333189723950829,133.34573492490972,36.480989253233986,9.6,243.35694967458033,0.8566943803643452,0.0,0,0.44843080198260193,[0.00782818 0.00935628],[-0.03787826 -0.11482763],[5.884168  6.2657285],0.06666666666666665,96.86474567167573,10.361942314335781,340.22169534625607,0.3029954560193572,0.0,0,0,[-0.01408052  0.00095086],[0.06203461 0.00040085],[5.2148786 5.602528 ],0.1
9.6,118.56814028273448,0.1287051844080194,24.0,1,0.4782035754114909,[-0.01235135  0.01229616],[ 0.04470958 -0.04916808],[5.5615473 5.386965 ],0.1,93.72847797240507,103.69698720867575,123.22572726216623,142.22168584928886,12.475863463268118,24.839662310329402,3.585963610642981,0.0,0,0.0,[0.02675126 0.00592372],[0.0753537  0.10377692],[2.245785 3.993607],0.02720642812779777,9.968509236270677,143.0457947654287,48.49320787688379,13.157703631544809,14.871153074058725,1.5827957093988674,0.0,0,0.0,[-0.00391373 -0.00921612],[0.10324341 0.08379546],[3.9702194 5.0937815],0.05333189723950829,133.07728552915802,38.52469864061311,9.6,241.7938675449007,0.7492257473028987,0.0,0,0.47264508942142264,[0.00457181 0.01077138],[-0.03005007 -0.10547135],[5.854118  6.1602573],0.06666666666666665,94.55258688854491,10.221429904329229,336.3464544334456,0.25891966988492987,25.55357476082307,1,0,[-0.00775469 -0.00093701],[0.04795408 0.00135171],[5.2628326 5.60388  ],0.1
9.6,122.06402645247829,0.1768908578765236,24.0,1,0.5308666035139229,[-0.012954    0.01117182],[ 0.03235823 -0.03687192],[5.5939054 5.350093 ],0.1,98.16601154504167,109.01103986170682,117.7755525499642,149.9652868357735,12.895403674521216,23.898014907436618,3.447687253080614,0.0,0,0.0,[ 0.03087671 -0.00232765],[0.10210495 0.10970064],[2.34789   4.1033077],0.03411084574289584,10.84502831666515,144.05843590499413,51.79927529073183,13.051279390403568,13.052986590771468,1.4683917878045607,0.0,0,0.0,[-0.00310478 -0.00772377],[0.09932968 0.07457934],[4.069549  5.1683607],0.06666666666666668,133.21340758832898,40.95424697406668,9.6,239.8395790024425,0.6541094623822754,0.0,0,0.5024227995369328,[0.00391098 0.0109581 ],[-0.02547827 -0.09469997],[5.8286395 6.0655575],0.06666666666666665,92.2591606142623,10.10225504696428,332.0987396167048,0.22287625374783887,25.2556376174107,1,0,[-0.00842292  0.000964  ],[0.04019939 0.00041469],[5.303032 5.604295],0.1
